study,attempt_id,concurrency,pair_index,arm,request_id,stratum,expected,status,finish_reason,output_text,output_token_ids,correct,prompt_tokens,generated_tokens,arrival_to_completion_s,arrival_to_first_token_s,dispatch_to_completion_s,queue_s
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r117,64,LFCDC,SUCCEEDED,eos,LFCDC,"[43, 6754, 5626, 151645]",True,122,4,145.762789731,145.698353789,0.908364556,144.854414726
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r118,128,ZAAHU,SUCCEEDED,eos,water,"[12987, 151645]",False,186,2,147.033586585,147.022419421,1.268020354,145.76555492
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r119,256,CZIOV,SUCCEEDED,eos,CZIOV,"[34, 57, 3810, 53, 151645]",True,314,5,149.223527017,149.12813241,2.179384214,147.044125611
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r120,16,FZRWM,SUCCEEDED,eos,FZRWM,"[37, 72830, 15210, 151645]",True,74,4,149.822265743,149.756695012,0.59595892,149.226297406
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r121,64,BQSBI,SUCCEEDED,eos,river,"[5469, 151645]",False,122,2,150.684549279,150.671807198,0.859528896,149.825010945
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r122,128,CCTGB,SUCCEEDED,eos,CCTGB,"[34, 1162, 5381, 151645]",True,185,4,152.005137499,151.927812062,1.310834754,150.694290763
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r123,256,YQIBG,SUCCEEDED,eos,YQIBG,"[56, 48, 3256, 38, 151645]",True,315,5,154.194476423,154.09940704,2.18659249,152.007869436
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r124,16,PIYZP,SUCCEEDED,eos,PIYZP,"[1893, 40209, 47, 151645]",True,74,4,154.793336114,154.73090587,0.596121572,154.197205675
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r125,64,BGAEG,SUCCEEDED,eos,BGAEG,"[33, 16128, 9376, 151645]",True,122,4,155.700335503,155.633361624,0.904241443,154.796084041
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r126,128,ILFZU,SUCCEEDED,eos,ILFZU,"[1715, 37, 57, 52, 151645]",True,187,5,157.051322628,156.959396045,1.348111982,155.703198504
legacy-comparison,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,1,0,baseline,r127,256,JEFQI,SUCCEEDED,eos,JEFQI,"[41, 14884, 48, 40, 151645]",True,315,5,159.229779709,159.133633053,2.175548886,157.054213941
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r000,16,HGNGZ,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,0.55247138,0.534584457,0.552322263,0.000136353
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r001,64,XTHOI,SUCCEEDED,eos,river,"[5469, 151645]",False,122,2,1.038686695,1.021884739,0.47647299,0.562198908
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r002,128,QDHFL,SUCCEEDED,eos,QDHFL,"[48, 51326, 6126, 151645]",True,186,4,1.674452024,1.604023044,0.62601049,1.048427868
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r003,256,QZZJS,SUCCEEDED,eos,QZZJS,"[48, 33536, 12545, 151645]",True,314,4,2.745116939,2.686145192,1.067909154,1.677178952
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r004,16,LAHLZ,SUCCEEDED,eos,LAHLZ,"[17845, 13485, 57, 151645]",True,74,4,2.949551925,2.880276088,0.201712737,2.747828789
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r005,64,WXBDB,SUCCEEDED,eos,WXBDB,"[54, 59272, 3506, 151645]",True,122,4,3.478696923,3.404971698,0.526246191,2.952431547
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r006,128,BTAFD,SUCCEEDED,eos,BTAFD,"[17602, 8276, 35, 151645]",True,186,4,4.108667984,4.039085848,0.627160447,3.481491497
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r007,256,MMDAS,SUCCEEDED,eos,MMDAS,"[44, 6076, 1911, 151645]",True,314,4,5.180343427,5.109564637,1.068911496,4.111398158
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r008,16,IZTCR,SUCCEEDED,eos,water,"[12987, 151645]",False,75,2,5.356066814,5.330977376,0.172938631,5.183115529
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r009,64,DGKXF,SUCCEEDED,eos,DGKXF,"[53725, 42, 66138, 151645]",True,122,4,5.897737631,5.821913575,0.531924725,5.36579315
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r010,128,HKBRP,SUCCEEDED,eos,HKBRP,"[57447, 13095, 47, 151645]",True,186,4,6.536955296,6.467413906,0.632508105,5.904427704
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r011,256,IDJOY,SUCCEEDED,eos,1234567890,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 15, 151645]",False,314,11,7.803162019,7.542695521,1.262985777,6.540144864
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r012,16,YMFXH,SUCCEEDED,eos,YMFXH,"[63787, 16381, 39, 151645]",True,74,4,8.00889077,7.939082323,0.202953924,7.805924283
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r013,64,GKARI,SUCCEEDED,eos,GKARI,"[38, 42, 16028, 151645]",True,121,4,8.534244502,8.467594425,0.52262964,8.011600215
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r014,128,QLUQD,SUCCEEDED,eos,QLUQD,"[48, 23236, 48, 35, 151645]",True,187,5,9.200415229,9.114821866,0.663243406,8.537145344
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r015,256,LLCVC,SUCCEEDED,eos,LLVC,"[4086, 11287, 151645]",False,313,3,10.247056818,10.198503343,1.043887361,9.203148418
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r016,16,AOCZP,SUCCEEDED,eos,AOCZP,"[32, 7612, 57, 47, 151645]",True,75,5,10.487905247,10.394316275,0.236583283,10.251309511
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r017,64,JUSFX,SUCCEEDED,eos,JUSFX,"[41, 2034, 16381, 151645]",True,122,4,11.018858736,10.952337649,0.528185836,10.490660217
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r018,128,FDFQK,SUCCEEDED,eos,FDFQK,"[37, 5262, 48, 42, 151645]",True,187,5,11.686349446,11.586254903,0.664739226,11.021587778
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r019,256,RBWAT,SUCCEEDED,eos,water,"[12987, 151645]",False,314,2,12.708165257,12.688779218,1.018987565,11.689148277
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r020,16,DOEUG,SUCCEEDED,eos,DOEUG,"[5865, 36, 2941, 151645]",True,73,4,12.91228674,12.832072925,0.193635756,12.718637509
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r021,64,WKQKF,SUCCEEDED,eos,WKQKF,"[68316, 48, 65008, 151645]",True,122,4,13.443093627,13.366535216,0.527821238,12.915255207
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r022,128,COJLS,SUCCEEDED,eos,COJLS,"[8281, 41, 7268, 151645]",True,186,4,14.078336846,14.014891475,0.632353188,13.445964272
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r023,256,VIBLU,SUCCEEDED,eos,VIBLU,"[53, 3256, 23236, 151645]",True,314,4,15.152088658,15.083695201,1.070195102,14.081866225
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r024,16,INWAP,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,15.309696968,15.287903055,0.154812123,15.154874636
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r025,64,LSCEL,SUCCEEDED,eos,LSCEL,"[7268, 41664, 151645]",True,121,3,15.819379997,15.775552395,0.499149052,15.32021758
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r026,128,LITCI,SUCCEEDED,eos,water,"[12987, 151645]",False,186,2,16.4041433,16.377359363,0.576608127,15.827512671
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r027,256,UNTPW,SUCCEEDED,eos,water,"[12987, 151645]",False,314,2,17.425557395,17.406979639,1.018680915,16.406856162
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r028,16,ASGIR,SUCCEEDED,eos,ASGIR,"[1911, 38, 2801, 151645]",True,74,4,17.638779782,17.568951278,0.202737351,17.436028455
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r029,64,CAMAF,SUCCEEDED,eos,CAMAF,"[48313, 8276, 151645]",True,121,3,18.141368376,18.092860446,0.499689216,17.641667138
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r030,128,KDUJU,SUCCEEDED,eos,KDUJU,"[42, 21547, 41, 52, 151645]",True,187,5,18.811462053,18.717838196,0.662725113,18.148712154
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r031,256,WQTBW,SUCCEEDED,eos,WQTBW,"[54, 48, 31160, 54, 151645]",True,315,5,19.91785622,19.821286849,1.103586198,18.814234005
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r032,16,WVRZR,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,20.079609453,20.051961881,0.158979287,19.920618714
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r033,64,CWZBA,SUCCEEDED,eos,CWZBA,"[66282, 57, 7064, 151645]",True,122,4,20.616067723,20.550482245,0.526860042,20.089193996
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r034,128,KBMXH,SUCCEEDED,eos,water,"[12987, 151645]",False,186,2,21.197029351,21.180092605,0.578059755,20.618956422
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r035,256,PRJJS,SUCCEEDED,eos,PRJJS,"[6480, 41, 12545, 151645]",True,314,4,22.276637428,22.207378071,1.069893071,21.206728527
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r036,16,HRUWP,SUCCEEDED,eos,HRUWP,"[17088, 52, 25674, 151645]",True,74,4,22.482003474,22.412310451,0.202585659,22.279408397
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r037,64,MTTYP,SUCCEEDED,eos,water,"[12987, 151645]",False,122,2,22.963562085,22.94636245,0.478618918,22.484929331
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r038,128,NEXLE,SUCCEEDED,eos,NEXLE,"[45, 3257, 867, 151645]",True,186,4,23.601611098,23.534252614,0.627790218,22.973808367
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r039,256,WFRZN,SUCCEEDED,eos,WFRZN,"[54, 10504, 44847, 151645]",True,314,4,24.677569531,24.608712082,1.073073332,23.604477956
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r040,16,PJXLW,SUCCEEDED,eos,PJXLW,"[94235, 36530, 54, 151645]",True,74,4,24.883668249,24.81406336,0.202673472,24.680985429
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r041,64,FZENZ,SUCCEEDED,eos,water,"[12987, 151645]",False,123,2,25.372338246,25.35463234,0.485902514,24.88642385
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r042,128,FSSXD,SUCCEEDED,eos,FSSXD,"[37, 1220, 67677, 151645]",True,186,4,26.010127586,25.939056072,0.628040602,25.382073819
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r043,256,PUCCV,SUCCEEDED,eos,PUCCV,"[6325, 3706, 53, 151645]",True,314,4,27.084155592,27.015068606,1.07128623,26.012851819
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r044,16,RQNYI,SUCCEEDED,eos,RQNYI,"[49, 48, 23054, 40, 151645]",True,75,5,27.323602436,27.232865124,0.236689259,27.086903799
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r045,64,KWVNX,SUCCEEDED,eos,KWVNX,"[78610, 53, 43304, 151645]",True,122,4,27.854202278,27.788193143,0.527788808,27.32640238
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r046,128,SJBPY,SUCCEEDED,eos,SJBPY,"[97489, 26095, 56, 151645]",True,186,4,28.485164381,28.414292908,0.62800673,27.857144597
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r047,256,PJOYO,SUCCEEDED,eos,PJOYO,"[47, 26145, 56644, 151645]",True,314,4,29.567610942,29.478249056,1.079602937,28.487992687
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r048,16,KPURZ,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,29.733179025,29.710793402,0.15584326,29.577326197
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r049,64,VFFKL,SUCCEEDED,eos,VFFKL,"[53, 1748, 52983, 151645]",True,122,4,30.275002797,30.208056168,0.532064565,29.742921761
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r050,128,WOSYL,SUCCEEDED,eos,WOSYL,"[54, 3126, 55970, 151645]",True,186,4,30.910636671,30.842147707,0.632925471,30.277692686
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r051,256,KCVQF,SUCCEEDED,eos,KCVQF,"[42, 19589, 48, 37, 151645]",True,315,5,32.026365797,31.925166441,1.112835188,30.913506445
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r052,16,VCHNU,SUCCEEDED,eos,VCHNU,"[53, 2149, 3926, 151645]",True,74,4,32.235329109,32.15675955,0.205947026,32.029368037
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r053,64,ZWXIZ,SUCCEEDED,eos,ZWXIZ,"[57, 65376, 2843, 151645]",True,122,4,32.782846031,32.693392534,0.544735343,32.238100299
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r054,128,MGUOM,SUCCEEDED,eos,MGUOM,"[31939, 52, 1898, 151645]",True,186,4,33.423215767,33.356511529,0.630652217,32.792551518
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r055,256,GHVJB,SUCCEEDED,eos,GHVJB,"[44676, 53, 46107, 151645]",True,314,4,34.501803076,34.428382506,1.075804167,33.425982929
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r056,16,YMFDO,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,34.659287135,34.638320178,0.154681761,34.504595566
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r057,64,VQTSW,SUCCEEDED,eos,1,"[16, 151645]",False,123,2,35.158215677,35.132518039,0.486961101,34.671242684
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r058,128,CTPCV,SUCCEEDED,eos,water,"[12987, 151645]",False,186,2,35.742038432,35.715925382,0.579955648,35.162070331
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r059,256,JNKYJ,SUCCEEDED,eos,JNKYJ,"[41, 76180, 56, 41, 151645]",True,315,5,36.850277208,36.745723128,1.104343496,35.745917922
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r060,16,VECZP,SUCCEEDED,eos,1,"[16, 151645]",False,75,2,37.016352453,36.994421655,0.163297884,36.853044841
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r061,64,QJXPS,SUCCEEDED,eos,QJXPS,"[48, 41, 55, 5012, 151645]",True,123,5,37.587928128,37.500691682,0.561038191,37.026877734
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r062,128,CRGLH,SUCCEEDED,eos,CRGLH,"[8973, 3825, 39, 151645]",True,186,4,38.225964497,38.158047616,0.631368187,37.594583727
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r063,256,LKWKY,SUCCEEDED,eos,LKWKY,"[92963, 68316, 56, 151645]",True,315,4,39.305266745,39.235739671,1.076490091,38.228760874
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r064,16,RVEMJ,SUCCEEDED,eos,RVEMJ,"[35281, 2716, 41, 151645]",True,74,4,39.51032041,39.44130112,0.202133217,39.308177214
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r065,64,DITGO,SUCCEEDED,eos,water,"[12987, 151645]",False,122,2,39.994866263,39.967256361,0.48173583,39.513118741
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r066,128,BJKFB,SUCCEEDED,eos,BJKFB,"[33, 34070, 16208, 151645]",True,186,4,40.625585985,40.561895889,0.627860678,39.997713124
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r067,256,ZDZUI,SUCCEEDED,eos,ZDZUI,"[57, 35, 57, 2275, 151645]",True,315,5,41.732194621,41.629923894,1.103673802,40.628504639
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r068,16,XVHJR,SUCCEEDED,eos,light,"[4145, 151645]",False,74,2,41.887286574,41.858501999,0.152266753,41.735007959
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r069,64,RLQYZ,SUCCEEDED,eos,RLQYZ,"[4728, 48, 40209, 151645]",True,122,4,42.425553856,42.38577016,0.535347255,41.890191803
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r070,128,HFKSB,SUCCEEDED,eos,HFKSB,"[39, 26998, 16680, 151645]",True,186,4,43.060391471,42.989603654,0.630174068,42.430198999
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r071,256,FEAQQ,SUCCEEDED,eos,FEAQQ,"[11419, 32, 48026, 151645]",True,314,4,44.143206788,44.054830163,1.07985757,43.063322789
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r072,16,UKDAK,SUCCEEDED,eos,UKDAK,"[24537, 6352, 42, 151645]",True,74,4,44.357448238,44.287651454,0.208093585,44.149332212
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r073,64,VVZIY,SUCCEEDED,eos,VVZIY,"[53, 53, 57, 40, 56, 151645]",True,124,6,44.97570578,44.834747113,0.615429105,44.360259633
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r074,128,WXICZ,SUCCEEDED,eos,WXICZ,"[65376, 1317, 57, 151645]",True,186,4,45.624331229,45.533400427,0.638069872,44.986237452
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r075,256,OTVOA,SUCCEEDED,eos,OTVOA,"[1793, 11169, 32, 151645]",True,314,4,46.703306238,46.624573827,1.075970996,45.627310866
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r076,16,QQSWN,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,46.86179806,46.839958362,0.155500593,46.706284894
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r077,64,CFXYP,SUCCEEDED,eos,CFXYP,"[34, 16381, 9954, 151645]",True,122,4,47.400470475,47.334058481,0.529124921,46.871333161
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r078,128,TSYPS,SUCCEEDED,eos,TSYPS,"[9951, 56, 5012, 151645]",True,186,4,48.032357216,47.957677817,0.629057843,47.40328199
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r079,256,YPNWV,SUCCEEDED,eos,YPNWV,"[56, 17896, 54, 53, 151645]",True,315,5,49.141886009,49.028324418,1.106493292,48.035373301
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r080,16,GYPCG,SUCCEEDED,eos,GYPCG,"[41470, 4872, 38, 151645]",True,75,4,49.36219733,49.282083521,0.215868204,49.146314799
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r081,64,PEXSP,SUCCEEDED,eos,PEXSP,"[47, 3257, 4592, 151645]",True,122,4,49.900679702,49.824128043,0.528946881,49.371720899
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r082,128,BYJNW,SUCCEEDED,eos,BYJNW,"[19912, 41, 69214, 151645]",True,186,4,50.533314733,50.462430758,0.629846258,49.903452705
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r083,256,XIIGE,SUCCEEDED,eos,XIIGE,"[83114, 1914, 36, 151645]",True,314,4,51.607625124,51.534478854,1.071578293,50.536029599
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r084,16,AMJJP,SUCCEEDED,eos,AMJJP,"[1402, 41, 27188, 151645]",True,74,4,51.813024321,51.744417337,0.202627927,51.610386546
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r085,64,ILVDQ,SUCCEEDED,eos,ILVDQ,"[1715, 12474, 48, 151645]",True,122,4,52.344695825,52.265559383,0.528805828,51.81587532
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r086,128,XIGSN,SUCCEEDED,eos,XIGSN,"[55, 1914, 18966, 151645]",True,186,4,52.97662212,52.910069634,0.628983235,52.347623426
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r087,256,CTZHH,SUCCEEDED,eos,CTZHH,"[1162, 57, 23180, 151645]",True,314,4,54.059067038,53.988154609,1.079554717,52.979483858
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r088,16,COUVU,SUCCEEDED,eos,COUVU,"[8281, 22246, 52, 151645]",True,74,4,54.267677684,54.197921605,0.205769666,54.0618933
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r089,64,BVYZM,SUCCEEDED,eos,BVYZM,"[59343, 40209, 44, 151645]",True,122,4,54.800567021,54.730069494,0.530113068,54.270439056
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r090,128,QSSZI,SUCCEEDED,eos,QSSZI,"[48, 1220, 57, 40, 151645]",True,187,5,55.467147389,55.374065229,0.663809288,54.803322342
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r091,256,RVVMM,SUCCEEDED,eos,RVVMM,"[35281, 53, 8035, 151645]",True,314,4,56.543141468,56.467444188,1.066363271,55.4767473
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r092,16,FGONC,SUCCEEDED,eos,light,"[4145, 151645]",False,74,2,56.701731884,56.679414047,0.155842789,56.545874347
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r093,64,ZGPFI,SUCCEEDED,eos,water,"[12987, 151645]",False,122,2,57.191302705,57.179009268,0.479825099,56.711461917
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r094,128,CGBKR,SUCCEEDED,eos,CGBKR,"[34, 5381, 61884, 151645]",True,186,4,57.830168175,57.763769315,0.629120089,57.201032688
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r095,256,PNVLL,SUCCEEDED,eos,PNVLL,"[47, 36326, 4086, 151645]",True,314,4,58.905581075,58.83618243,1.072629757,57.832936019
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r096,16,ZXSUK,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,59.064183111,59.041816363,0.155670458,58.908503767
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r097,64,HJWZP,SUCCEEDED,eos,HJWZP,"[39, 41, 54, 57, 47, 151645]",True,124,6,59.658669635,59.540014158,0.583999113,59.074658449
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r098,128,VATSQ,SUCCEEDED,eos,VATSQ,"[53, 828, 64308, 151645]",True,185,4,60.28596351,60.218466529,0.624490395,59.661458739
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r099,256,LRYAF,SUCCEEDED,eos,LRYAF,"[43, 11242, 8276, 151645]",True,314,4,61.363944312,61.289924899,1.075168475,60.28875049
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r100,16,IPZZX,SUCCEEDED,eos,IPZZX,"[3298, 33536, 55, 151645]",True,74,4,61.572260641,61.500823628,0.205485889,61.36676281
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r101,64,KANYJ,SUCCEEDED,eos,KANYJ,"[42, 17293, 41, 151645]",True,122,4,62.118620793,62.032228516,0.54062332,61.577984919
legacy-comparison,attempt-7e8d30b9fe014d74a2983459225b1145,1,0,candidate,r102,128,KALNF,SUCCEEDED,eos,KALNF,"[42, 969, 38067, 151645]",True,186,4,62.756360842,62.690042682,0.627981403,62.128354924
