study,phase,mechanism,attempt_id,pair_index,arm,request_id,group_id,family,expected,output,correct,status,finish_reason,prompt_tokens,generated_tokens,end_to_end_s,ttft_s,slo_qualified,dispatch_completion_s,decision,retained_records,symbolic_answer_preserved,closure_records,max_retained_position_permille,min_retained_position_permille,overwritten_writes,total_records
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r029,d8f7112ed7a2e63da6ce3659cdf8b883785956a2ed27c60e70e05422c4d3b214,record-updates,CQAGE,CQAGE,True,SUCCEEDED,eos,279,4,64.270570838,64.206259618,False,2.052740691,IDENTITY,,True,3,608,347,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r030,695a3a5fb06b1388662a21189abc88c6c674058178cf96553a3ee92f8a6db40b,record-lookup,CEILG,CNYHA,False,SUCCEEDED,eos,274,4,66.976686418,66.911061706,False,1.796224314,IDENTITY,,True,1,565,565,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r031,340e99595f5135ae494c57e190b6b543e37fe2336302e7f3f506628f480d047f,reference-chain,CTPTF,CWDRW,False,SUCCEEDED,eos,275,4,68.990587403,68.915413849,False,1.78001498,IDENTITY,,True,4,782,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r032,40115334773ed43683892621c305b481eb498a3b5dc599a493f8ad2df633f990,record-updates,CCYHH,CQCXP,False,SUCCEEDED,eos,271,4,71.107630667,71.045855222,False,1.899721525,IDENTITY,,True,3,956,391,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r033,e85e59061c66ea3a7a59b3f41a2e79ba45884a3195c694e259e5903d48186d15,record-lookup,CQPNL,CQPNL,True,SUCCEEDED,eos,277,5,73.060845992,72.966601163,False,1.863046924,IDENTITY,,True,1,434,434,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r034,ff9293477b232b0fa8297689b1551601c03e21323691711738f23c8ad4e3084f,reference-chain,CULKS,CULKS,True,SUCCEEDED,eos,277,4,75.246848608,75.15877414,False,2.060221548,IDENTITY,,True,4,652,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r035,8e2e07cc1e35bf0f6c96c66ec12e41b76ceb0d2f69b82ee013237700eddf85b9,record-updates,CGPPG,CCHLP,False,SUCCEEDED,eos,277,4,77.073417215,77.018418438,False,1.815567505,IDENTITY,,True,3,869,695,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r036,f8b4cc6f4170877f69d3c8144aaf84dce989f9abb6b327e7e8c25c32a87b6c56,record-lookup,CWDTF,CJJWC,False,SUCCEEDED,eos,277,5,79.111462867,79.017654489,False,1.826730839,IDENTITY,,True,1,782,782,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r037,6faca3132432682a75bf9395f8cb9ce0b952e775dae8e78732be9c84ad949a4a,reference-chain,CVITB,CBAUG,False,SUCCEEDED,eos,273,4,81.044909048,80.976438115,False,1.758173354,IDENTITY,,True,4,608,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r038,871c59ee651293748abe21404d3bf82d8909d39203949db6d80e9b6fb201caef,record-updates,CRAQX,CXSHE,False,SUCCEEDED,eos,275,4,83.028625347,82.966131485,False,1.74186153,IDENTITY,,True,3,782,304,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r039,67f2df4e8a57c2f367fb208c738bb31da80d40737441bb1608ca3d963e69441a,record-lookup,CKNVE,CKNVE,True,SUCCEEDED,eos,277,4,85.034672831,84.977598305,False,1.754994625,IDENTITY,,True,1,869,869,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r040,9002cf422d54c76fe4b4854aaac6b4a27abdcca876dd48475ba84bac72cd53e5,reference-chain,CUWMG,CUCXX,False,SUCCEEDED,eos,275,4,87.052291948,86.968139221,False,1.766007059,IDENTITY,,True,4,956,608,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r041,ba4fe139679858a9a6217a3704db21882e1ee28649c6b8228305fbbae0693f86,record-updates,CNGQU,CSDJL,False,SUCCEEDED,eos,278,5,89.267982216,89.171050382,False,1.917361248,IDENTITY,,True,3,913,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r042,cc6fbe8b1ef588c3c4b13cb790477cf02d44238517d5cf065a3b07c1211fbe83,record-lookup,CUGTM,CUGTM,True,SUCCEEDED,eos,278,4,91.043946927,90.984832348,False,1.767177014,IDENTITY,,True,1,173,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r043,1e7091f61af6c0241b5245af55fe2f24d3875f23405471aa34c4bff80e7f3cbc,reference-chain,CADXQ,CCTUQ,False,SUCCEEDED,eos,275,5,93.061945619,92.982676571,False,1.762173632,IDENTITY,,True,4,826,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r044,46511948b5976024fb84e34514bf28cc4446f95fe5768f67dcc94aea5d0a8b33,record-updates,CCDGH,CYYIR,False,SUCCEEDED,eos,281,4,95.078492783,95.021759601,False,1.77103724,IDENTITY,,True,3,1000,826,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r045,e8f81c6247f17cc15e61f29b3c5fe097f671109235600616b5af7a0c5f545e84,record-lookup,COEMB,CWMOL,False,SUCCEEDED,eos,275,4,97.039549525,96.984674859,False,1.733152539,IDENTITY,,True,1,347,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r046,8b23549a3c9595791decda7ea27451f84d823b99ff532e7a2e835976655f2fda,reference-chain,CTRES,CXQVZ,False,SUCCEEDED,eos,272,5,99.0594109,98.962631509,False,1.747262921,IDENTITY,,True,4,826,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r047,01aa93987262dce8f40fff4e7c9b9e344dae1b6031a0c4b140d9331d7a40430b,record-updates,CDFLP,CQCFB,False,SUCCEEDED,eos,279,5,101.192576337,101.105724483,False,1.864493913,IDENTITY,,True,3,1000,869,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r048,2d979608ef29cc38abdfcf87b1334d0d9bec2c873daea1f2ab34cab4d46e25d9,record-lookup,CBHQH,CBHQH,True,SUCCEEDED,eos,276,4,103.175688793,103.096524941,False,1.836673363,IDENTITY,,True,1,86,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r049,8e9f7e073b4fa03161119096f08368ed10e1e0f21338f23e16c82debcc71a1de,reference-chain,CXCSL,CQDMX,False,SUCCEEDED,eos,276,5,105.190272337,105.085438161,False,1.834603225,IDENTITY,,True,4,521,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r050,eee571e67315aaa27c3beb88ff0edf6c27d7d1732141160ee56e604c4a01a312,record-updates,CGJCS,CYNAY,False,SUCCEEDED,eos,281,4,107.156150793,107.092907258,False,1.79012213,IDENTITY,,True,3,956,347,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r051,2605221b217ffebf996774f9d0e6e4ca12e4a8c4a1cfdc66acc68e3af15f70d7,record-lookup,CPMIZ,CPMIZ,True,SUCCEEDED,eos,280,4,109.13175513,109.076703304,False,1.771449806,IDENTITY,,True,1,478,478,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r052,bb61c5509f542f53145732a227f75ef8c778e4be00aeb7d59064058fae9bb7e9,reference-chain,CNOBG,CUDZC,False,SUCCEEDED,eos,279,5,111.155018971,111.075611656,False,1.791100138,IDENTITY,,True,4,1000,0,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r053,2da489aa466df59593572f53eb197096d531782fef5f26b4f2696d58316078e7,record-updates,CRJSE,CXOIA,False,SUCCEEDED,eos,274,4,113.10384716,113.040360873,False,1.73762833,IDENTITY,,True,3,956,782,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r054,d21b2471ff6a043223a92b6fdb4e2c67c4283ca8a8cc2cc0d019937136e61767,record-lookup,CZOCL,CRLID,False,SUCCEEDED,eos,279,4,115.13911669,115.078677899,False,1.761000561,IDENTITY,,True,1,913,913,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r055,5ca65edc5608650a424e1265bd7919f14cffef4f49d4f85565ba397a7edcd510,reference-chain,COLJY,CNOJP,False,SUCCEEDED,eos,272,4,117.109153497,117.042211085,False,1.726867474,IDENTITY,,True,4,956,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r056,c317b51a86f7a0a64c331ea4b0836e49e34bf8f0276d32971cd5bd590fdec7e4,record-updates,CNQGF,CFVGF,False,SUCCEEDED,eos,273,4,119.176811119,119.130753775,False,1.787299142,IDENTITY,,True,3,782,391,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r057,a7025811ae5968a67171f3be7c84a07c069d89d81e1a1775ad0651f138f7ac39,record-lookup,COIVA,COIVA,True,SUCCEEDED,eos,273,3,121.0975892,121.065570615,False,1.705137106,IDENTITY,,True,1,695,695,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r058,02c438e185a0fc65d783d99ad8e3712ff017fc8737b253cc6e01dbb0afa4f157,reference-chain,CNNJE,CQAQI,False,SUCCEEDED,eos,267,5,123.106415541,123.015706795,False,1.714843421,IDENTITY,,True,4,652,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r059,9e98f56e17243b35c9db84fd81c8157a05e7a26728a6d363553cf762a161c0af,record-updates,CRUGJ,CTVOR,False,SUCCEEDED,eos,284,4,125.188885541,125.133608536,False,1.790432408,IDENTITY,,True,3,913,782,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r060,3ad272f99b56ae541bfa344cbf80c62a16c7dc4661beb2e5cce0231e2fbed19c,record-lookup,CMJSZ,CJSZ,False,SUCCEEDED,eos,273,4,127.131989728,127.074862894,False,1.726113894,IDENTITY,,True,1,913,913,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r061,bed8ecf01278ffa87cfc5dc8ac5777c46ea04715ca8feb501b96ca2f440a4379,reference-chain,CFJER,CTFTOP,False,SUCCEEDED,eos,272,4,129.128821399,129.064639379,False,1.71958185,IDENTITY,,True,4,956,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r062,593e388a98f1adb5ea758deb8c9ac64821cc7cd18677c523442608481b183ed6,record-updates,CERLR,CQYJU,False,SUCCEEDED,eos,283,6,131.247114627,131.130701215,False,1.833763173,IDENTITY,,True,3,1000,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r063,cb769a74d41a7305befbe5dec6b67c8601af6c9b431ef9d3971196c1364a8307,record-lookup,CVLXS,CYLBD,False,SUCCEEDED,eos,280,4,133.177535425,133.118839634,False,1.763008845,IDENTITY,,True,1,608,608,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r064,ffdca360df4f3e3f7178d396540d98d0c58d0b3a98fe7c82b2805bc9d72541c0,reference-chain,CUIKX,CFYWB,False,SUCCEEDED,eos,283,4,135.192305204,135.126665464,False,1.783006001,IDENTITY,,True,4,869,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r065,b1a5e3b26e80a255b8df057b091f9dabf31280b7fb99f0fd474899a5c29063c0,record-updates,CTLBC,CKNHJ,False,SUCCEEDED,eos,273,5,137.157928085,137.067694864,False,1.743897244,IDENTITY,,True,3,695,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r066,4df24cfd05e8e68c9723c3c1714ccb07d59a572c366c4510fe315d80c9d44b42,record-lookup,CZAUV,CZAUV,True,SUCCEEDED,eos,280,4,139.197589451,139.139488116,False,1.775019824,IDENTITY,,True,1,86,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r067,da2d0e3a85f9f7e4986a4856335b1c869a0020db41136ea8803a767cd6c26f56,reference-chain,CLCIM,CPIYB,False,SUCCEEDED,eos,272,5,141.298479526,141.213952473,False,1.835942715,IDENTITY,,True,4,869,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r068,13cce4c495c5827f0f1042022f1382f039674c38a2070fd9df3c83113d4a1123,record-updates,CGAFE,CQMQP,False,SUCCEEDED,eos,269,5,143.214643549,143.128608412,False,1.739469944,IDENTITY,,True,3,913,652,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r069,af4e6570f005caf99a3729813c6596b3a02eb29cdf58ce00ab4e75aabf24096c,record-lookup,CHBWP,CDOAO,False,SUCCEEDED,eos,272,4,145.163686497,145.101508212,False,1.724647879,IDENTITY,,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r070,5c24d45c394d15b2a362b2f475c52623bb695c5cd8bcc0b8bcb433142308a664,reference-chain,CPOQX,CFAMP,False,SUCCEEDED,eos,278,3,147.201038719,147.168688737,False,1.737028034,IDENTITY,,True,4,826,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r071,e693a22a7e4c643fc0296c91380e5f00ad12fa5f826e50b18273ac84dcd7c66d,record-updates,CDVLD,CWHNE,False,SUCCEEDED,eos,276,4,149.191223352,149.123477297,False,1.737782286,IDENTITY,,True,3,1000,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r072,23b4adfb65bac5b5b2222ebe212b4a52e6cf0efa7ca0963f305310abcb0166cc,record-lookup,CAZUW,CSKGI,False,SUCCEEDED,eos,275,4,151.194590894,151.133640472,False,1.730493355,IDENTITY,,True,1,391,391,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r073,e412714be3a9bed2b48dc782e26e9a56e7fd799992e75d07f35005d06ed84b4f,reference-chain,CWRAQ,COTGE,False,SUCCEEDED,eos,271,4,153.174418723,153.120435243,False,1.709181284,IDENTITY,,True,4,826,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r074,37fd35eaef33277a19d04fa5248b28b340bfcda353028f56e527f78f81d3a4b6,record-updates,CSHQQ,CUXGR,False,SUCCEEDED,eos,276,4,155.199489473,155.144668767,False,1.734411339,IDENTITY,,True,3,956,826,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r075,4c8eb1a246be9d8fca00837d78781894851209c57ed93ca9359c060be7002a40,record-lookup,CDAAI,CDAAI,True,SUCCEEDED,eos,273,4,157.191809316,157.136568739,False,1.723027626,IDENTITY,,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r076,4d57c3dd1c058891c19df17d94808c04158a26de50ddacbf89c600ae330b9e0c,reference-chain,CUXNL,CFALX,False,SUCCEEDED,eos,276,4,159.214589728,159.149615506,False,1.733646237,IDENTITY,,True,4,956,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r077,0dbd6b0cbfb81c1b9cf3bbb1981c8fd189da8d382f3012493f67f2fc77ed4869,record-updates,CAXAC,CQHWB,False,SUCCEEDED,eos,278,5,161.243218382,161.164622506,False,1.774319201,IDENTITY,,True,3,695,347,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r078,98da663ed6140345dd717392c447f202884622ca821219408040b0949271a4f7,record-lookup,CTXGG,CTXGG,True,SUCCEEDED,eos,274,4,163.211437641,163.14334998,False,1.72469175,IDENTITY,,True,1,608,608,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r079,fc5a52e199a6aa453e882d72b6aee3a558707b2c4dcf500099d6dbb846752265,reference-chain,CQPJA,CMLBB,False,SUCCEEDED,eos,274,4,165.20235138,165.148859654,False,1.724077328,IDENTITY,,True,4,695,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r080,8762707f046f7c26ec86eb7d508a1daf569a236c3164c27b06dbef507be5c584,record-updates,CAGDE,CCKAZ,False,SUCCEEDED,eos,276,4,167.22247345,167.166533072,False,1.735844774,IDENTITY,,True,3,869,652,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r081,cf52243374fd89da71a92bdb2bfcd2da88ded1b27fff159472dc1646ac9daec3,record-lookup,CQMYC,CJSZA,False,SUCCEEDED,eos,281,4,169.254195304,169.188865421,False,1.765412442,IDENTITY,,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r082,ca248dc4fdb5ff7e21eb5fa7942ea9bbe0517ff34f7398e0479dceb9ba42b95c,reference-chain,CLBVS,CUIWA,False,SUCCEEDED,eos,276,4,171.23736702,171.183584935,False,1.735662996,IDENTITY,,True,4,739,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r083,536c479495fecd99262ad4db53e88f6da6f8e0c6aa27a2a350ff511dc463d775,record-updates,CUURJ,CUGQJ,False,SUCCEEDED,eos,280,5,173.285477793,173.206579946,False,1.783232421,IDENTITY,,True,3,956,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r084,3794aad50c56dc9d503d79332156e8e4ef2733d4f3e6144bbb72fc3b9be4b890,record-lookup,CXIJR,CCHZ,False,SUCCEEDED,eos,272,4,175.227728915,175.164545591,False,1.715754685,IDENTITY,,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r085,00a23b84eb66596c25a0197162dd6754c0ccaad175c7dd523dde9c9f1950d632,reference-chain,CTIIR,CNSYK,False,SUCCEEDED,eos,272,5,177.256948097,177.168052983,False,1.741708836,IDENTITY,,True,4,565,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r086,2c923040c7d87faacef880562dde7f3583ec2296b0dda82c8da1c326b6868d53,record-updates,CDIXJ,CQYEB,False,SUCCEEDED,eos,276,5,179.287478266,179.206810869,False,1.759970165,IDENTITY,,True,3,521,304,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r087,d47f90ebfee446579a932084e1806445cbf8d911b8f885331d00d6738a5cb74e,record-lookup,CENKU,CENKU,True,SUCCEEDED,eos,276,5,181.301772682,181.214064365,False,1.773251516,IDENTITY,,True,1,304,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r088,3f167fa3cab0f442a43b850d75b7a8bb5c1519bc577c19af827d332984356929,reference-chain,CPVQD,CVQYC,False,SUCCEEDED,eos,279,4,183.383191297,183.317868466,False,1.823582896,IDENTITY,,True,4,695,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r089,52463ffc195bd924dc47445e75341a4b03069888eff00ee403fbaa7bf75a352a,record-updates,CZNBH,CIYPA,False,SUCCEEDED,eos,276,4,185.424573872,185.362239357,False,1.833972732,IDENTITY,,True,3,956,391,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r090,725c3866f067bd7548fb2a0c8fabee19339487d3796686758bba7af18633a782,record-lookup,CGUTM,CGUTM,True,SUCCEEDED,eos,272,4,187.376834662,187.306557581,False,1.773816827,IDENTITY,,True,1,434,434,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r091,da19ccdd34e0913fb87f96f0d7092ec12f7369605a76308c2a0489a16a91e04d,reference-chain,COWNB,CYSGY,False,SUCCEEDED,eos,277,4,189.381326775,189.313407017,False,1.774581329,IDENTITY,,True,4,521,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r092,e6c9106a4942b4741922026d0d0812be384a6430570176fae58fff0b0828c31d,record-updates,CSAQG,CVLPO,False,SUCCEEDED,eos,276,4,191.336354178,191.276596804,False,1.747480185,IDENTITY,,True,3,1000,521,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r093,7d4c633d6ab542c45b6b99013b38505fdebdfa6078df3cc260bd8990627bbd6e,record-lookup,CBXXF,CBXXF,True,SUCCEEDED,eos,275,4,193.322643891,193.260148397,False,1.736807203,IDENTITY,,True,1,956,956,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r094,d147acc843cc3bdb8df872529125505b95ef8a33c81146dfa2d8be6c48880415,reference-chain,CGGXK,CFFCX,False,SUCCEEDED,eos,272,4,195.311822204,195.258192572,False,1.721821704,IDENTITY,,True,4,695,260,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r095,e464a9289a248299c594d31fdcef95e5537d79f592b6c6132d17cee4abf6d43b,record-updates,CVIBX,CXXPO,False,SUCCEEDED,eos,281,4,197.374142454,197.311924535,False,1.770329615,IDENTITY,,True,3,826,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r096,c51f8d06a4d63e5866ea3097736463fafc2e5176fd30582cd313d7590975a69a,record-lookup,CWBAK,CYWSF,False,SUCCEEDED,eos,277,4,199.360155301,199.290615261,False,1.754983705,IDENTITY,,True,1,217,217,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r097,35e4c046667af042d17e17f7d54d551ca736f62d584dc32dbf4f184620178359,reference-chain,CPDEP,CIIKA,False,SUCCEEDED,eos,274,4,201.333057876,201.278599173,False,1.73115223,IDENTITY,,True,4,869,521,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-e070505dc1994de9a2d58ce16cbb5c2f,1,baseline,r098,42f77de458cbb941f519f6d4a5b3eedc96ab5d8c8c73ec1ef7da7eafa065f522,record-updates,CDUXW,CNXUJ,False,SUCCEEDED,eos,274,5,203.403958237,203.315422301,False,1.798301376,IDENTITY,,True,3,913,304,3,24
